geometry,data,zone,name,id,type
"MULTIPOLYGON (((101.16288 19.3589, 101.162406 19.351561, 101.177239 19.349571, 101.203217 19.35873, 101.208511 19.347089, 101.23169 19.343402, 101.24015 19.32848, 101.230766 19.29649, 101.255562 19.23756, 101.24714 19.178691, 101.258713 19.12261, 101.287628 19.1077, 101.335266 19.065892, 101.343077 19.067402, 101.359428 19.04801, 101.338387 19.00255, 101.312501 19.00044, 101.307503 18.986101, 101.295128 18.979021, 101.298988 18.940811, 101.27655 18.92819, 101.275916 18.914512, 101.251068 18.894292, 101.224747 18.897769, 101.19255 18.886159, 101.1755 18.899401, 101.162042 18.925939, 101.119187 18.91252, 101.107789 18.928601, 101.10698 18.947621, 101.094117 18.958761, 101.075111 18.959691, 101.063271 18.988461, 101.066338 19.0299, 101.10399 19.05611, 101.133744 19.108432, 101.121102 19.16856, 101.107871 19.187641, 101.131782 19.20888, 101.13092 19.279581, 101.121621 19.3039, 101.156059 19.30562, 101.129464 19.34334, 101.107016 19.34618, 101.121826 19.35503, 101.16288 19.3589)))",80,,บ่อเกลือ,5512,3
"MULTIPOLYGON (((100.655762 19.553011, 100.732819 19.52393, 100.766876 19.498431, 100.769241 19.48591, 100.751038 19.475099, 100.74424 19.45845, 100.758598 19.427561, 100.754272 19.409971, 100.773171 19.40327, 100.784316 19.386701, 100.768098 19.381591, 100.767968 19.346419, 100.756378 19.32951, 100.754952 19.307519, 100.767402 19.274838, 100.733726 19.270909, 100.707963 19.28677, 100.6662 19.29012, 100.613319 19.309431, 100.572609 19.30343, 100.564888 19.308481, 100.562401 19.336601, 100.536041 19.352489, 100.537827 19.368481, 100.521721 19.386771, 100.524086 19.40515, 100.56662 19.433991, 100.567468 19.452962, 100.59014 19.471341, 100.585824 19.481501, 100.601173 19.49498, 100.604866 19.52532, 100.619079 19.549451, 100.655762 19.553011)))",80,,สองแคว,5513,3
"MULTIPOLYGON (((100.803832 18.92387, 100.831366 18.926771, 100.868172 18.905999, 100.88852 18.860362, 100.918343 18.863019, 100.923088 18.85274, 100.936988 18.860291, 100.963882 18.859541, 100.986252 18.845809, 100.987289 18.812402, 100.949952 18.728072, 100.956101 18.71372, 100.922707 18.692711, 100.920342 18.667419, 100.878777 18.675911, 100.86113 18.669229, 100.825416 18.679572, 100.795883 18.672942, 100.773201 18.706591, 100.756089 18.711821, 100.758972 18.721692, 100.761048 18.713109, 100.76748 18.714711, 100.758231 18.73794, 100.773957 18.75218, 100.76748 18.7656, 100.775673 18.765381, 100.794128 18.788441, 100.789467 18.817651, 100.803552 18.83406, 100.780906 18.84658, 100.783669 18.858541, 100.767906 18.875901, 100.802827 18.889911, 100.793182 18.903041, 100.804596 18.9113, 100.797988 18.91473, 100.803832 18.92387)))",80,,ภูเพียง,5514,3
"MULTIPOLYGON (((101.030807 19.626951, 101.06427 19.617331, 101.069336 19.602371, 101.083031 19.601561, 101.099534 19.582411, 101.118248 19.58213, 101.124588 19.570631, 101.17173 19.583951, 101.199989 19.57511, 101.20932 19.60358, 101.245956 19.601671, 101.248383 19.5924, 101.282989 19.580409, 101.290015 19.56631, 101.276093 19.548059, 101.287361 19.525261, 101.269722 19.501581, 101.26835 19.468339, 101.237953 19.475611, 101.212181 19.47044, 101.207162 19.45649, 101.217072 19.429651, 101.198059 19.39732, 101.188972 19.39767, 101.200951 19.35709, 101.162933 19.35124, 101.160895 19.36181, 101.105683 19.34634, 101.096626 19.35273, 101.086135 19.390689, 101.095138 19.431331, 101.044509 19.418992, 101.01529 19.42417, 101.006172 19.477809, 100.996613 19.486951, 101.004699 19.499942, 101.001641 19.516299, 101.017631 19.520839, 101.01548 19.54039, 100.998176 19.563931, 100.964782 19.572731, 100.964087 19.58938, 100.975898 19.60047, 100.983421 19.625169, 101.016327 19.617901, 101.030807 19.626951)))",80,,,5515,3
"MULTIPOLYGON (((99.926048 19.393891, 99.929558 19.312271, 99.91558 19.25452, 99.954879 19.205129, 99.954911 19.193941, 99.941193 19.184129, 99.935646 19.16438, 99.922112 19.159371, 99.980499 19.11116, 99.984458 19.09204, 100.016776 19.04184, 100.012427 18.98877, 100.018273 18.98178, 100.004646 18.965521, 100.02192 18.935961, 100.018219 18.92157, 100.028817 18.896511, 100.023087 18.89389, 99.947479 18.940061, 99.927612 18.97763, 99.891266 18.98617, 99.88498 18.99778, 99.840043 18.99948, 99.831261 19.0089, 99.834502 19.038472, 99.822724 19.043059, 99.820732 19.05936, 99.796188 19.05149, 99.775108 19.0623, 99.760018 19.131401, 99.727996 19.16761, 99.730888 19.17898, 99.705291 19.2426, 99.699577 19.304479, 99.706435 19.320521, 99.742539 19.314051, 99.776382 19.288402, 99.813637 19.294621, 99.821807 19.30991, 99.828766 19.30931, 99.824898 19.318229, 99.831459 19.3268, 99.842162 19.318042, 99.865562 19.32727, 99.870209 19.35433, 99.892037 19.350111, 99.895508 19.367611, 99.889206 19.374072, 99.900681 19.379309, 99.900169 19.39205, 99.923318 19.40482, 99.926048 19.393891)))",80,,เมืองพะเยา,5601,3
"MULTIPOLYGON (((100.166656 19.564211, 100.164788 19.542771, 100.155411 19.544162, 100.154 19.53752, 100.159546 19.519201, 100.149659 19.519239, 100.146682 19.50515, 100.136367 19.503169, 100.1362 19.488161, 100.142288 19.47816, 100.208718 19.46771, 100.197242 19.4561, 100.206359 19.4518, 100.206193 19.43198, 100.2145 19.428092, 100.215469 19.41558, 100.20552 19.40758, 100.238739 19.340421, 100.22931 19.331021, 100.26236 19.2854, 100.267417 19.257909, 100.227464 19.263901, 100.214708 19.225602, 100.19265 19.22965, 100.14531 19.201099, 100.125657 19.15332, 100.116768 19.155211, 100.122619 19.1893, 100.117019 19.1899, 100.10765 19.253601, 100.098075 19.26713, 100.108338 19.2774, 100.101897 19.297181, 100.071038 19.295301, 100.082832 19.333802, 100.052376 19.351552, 100.059997 19.360621, 100.05233 19.39014, 100.05873 19.412501, 100.048957 19.441101, 100.070105 19.462441, 100.069253 19.51897, 100.06198 19.52439, 100.068786 19.53832, 100.085647 19.55019, 100.139649 19.553511, 100.166656 19.564211)))",80,,จุน,5602,3
"MULTIPOLYGON (((100.233146 19.597601, 100.287635 19.582011, 100.29708 19.55295, 100.322563 19.539601, 100.346619 19.546851, 100.368317 19.56528, 100.389809 19.54944, 100.445609 19.568491, 100.483032 19.55744, 100.485329 19.547951, 100.472557 19.528851, 100.48172 19.487641, 100.508529 19.48576, 100.530746 19.49398, 100.570381 19.481461, 100.58297 19.484309, 100.590416 19.471911, 100.567468 19.452962, 100.56662 19.433991, 100.524086 19.40515, 100.449219 19.391491, 100.423371 19.400159, 100.396423 19.39527, 100.382598 19.375971, 100.359886 19.390769, 100.354881 19.36058, 100.348137 19.35621, 100.335664 19.36986, 100.315621 19.36272, 100.311692 19.337971, 100.28643 19.34099, 100.277764 19.331031, 100.252129 19.349002, 100.237061 19.34347, 100.20527 19.408601, 100.215469 19.41558, 100.2145 19.428092, 100.206193 19.43198, 100.206359 19.4518, 100.197242 19.4561, 100.208718 19.46771, 100.142288 19.47816, 100.136093 19.488861, 100.136367 19.503169, 100.146682 19.50515, 100.149659 19.519239, 100.159546 19.519201, 100.154 19.53752, 100.166816 19.549691, 100.166611 19.58427, 100.184112 19.585729, 100.21997 19.608641, 100.233146 19.597601)))",80,,เชียงคำ,5603,3
"MULTIPOLYGON (((100.31813 19.067542, 100.34037 19.06279, 100.348748 19.041001, 100.368469 19.033622, 100.38626 19.037781, 100.450149 19.029029, 100.42958 18.983471, 100.420548 18.979941, 100.429999 18.952979, 100.407737 18.94342, 100.409188 18.933558, 100.392922 18.924882, 100.389968 18.892099, 100.368554 18.87003, 100.365349 18.84619, 100.341605 18.823989, 100.343627 18.805339, 100.339759 18.81162, 100.313148 18.808999, 100.304619 18.816552, 100.228348 18.823481, 100.197899 18.812352, 100.187187 18.82883, 100.172509 18.82308, 100.153007 18.839211, 100.151069 18.870349, 100.128166 18.87699, 100.112023 18.90669, 100.129096 18.970271, 100.116677 18.977101, 100.120522 18.987761, 100.108917 19.001561, 100.108491 19.015781, 100.113006 19.022992, 100.13089 19.009871, 100.156868 19.00539, 100.223838 19.029421, 100.23571 19.021339, 100.249679 19.025859, 100.251999 19.011981, 100.273179 19.01973, 100.29342 19.047121, 100.310853 19.052151, 100.31813 19.067542)))",80,,เชียงม่วน,5604,3
"MULTIPOLYGON (((100.043159 19.4423, 100.05252 19.438221, 100.05873 19.412501, 100.05233 19.39014, 100.059997 19.360621, 100.052376 19.351552, 100.082832 19.333802, 100.071038 19.295301, 100.101897 19.297181, 100.108338 19.2774, 100.098075 19.26713, 100.10765 19.253601, 100.117019 19.1899, 100.122619 19.1893, 100.108712 19.075049, 100.126639 19.056552, 100.107331 19.01326, 100.120522 18.987761, 100.116677 18.977101, 100.129096 18.970271, 100.11567 18.92735, 100.119307 18.917071, 100.111511 18.91167, 100.128166 18.87699, 100.151069 18.870349, 100.158723 18.832461, 100.135827 18.81539, 100.119446 18.817591, 100.11293 18.806301, 100.089959 18.825559, 100.06848 18.815349, 100.06353 18.832629, 100.07199 18.863491, 100.035469 18.900329, 100.028817 18.896511, 100.018219 18.92157, 100.02192 18.935961, 100.004838 18.96169, 100.018273 18.98178, 100.012427 18.98877, 100.016776 19.04184, 99.984458 19.09204, 99.980499 19.11116, 99.922112 19.159371, 99.935646 19.16438, 99.941681 19.18466, 99.965751 19.19629, 99.975578 19.211629, 99.993989 19.216971, 100.01725 19.259821, 100.013031 19.26734, 100.027267 19.304041, 100.01245 19.314621, 100.011071 19.346782, 100.003951 19.343561, 99.999391 19.358749, 100.004403 19.37923, 100.014123 19.387421, 100.028108 19.385892, 100.001747 19.412241, 100.009453 19.417661, 100.006629 19.427771, 100.014741 19.42693, 100.011855 19.43727, 100.028937 19.43456, 100.043159 19.4423)))",80,,ดอกคำใต้,5605,3
"MULTIPOLYGON (((100.524086 19.40515, 100.521721 19.386771, 100.537827 19.368481, 100.533173 19.35851, 100.562401 19.336601, 100.565141 19.3079, 100.613319 19.309431, 100.602272 19.249321, 100.618493 19.224511, 100.61979 19.180701, 100.648871 19.11684, 100.629791 19.09816, 100.603179 19.102818, 100.586724 19.094142, 100.57534 19.10303, 100.565551 19.07316, 100.616943 19.03986, 100.621171 19.03145, 100.608567 19.01935, 100.568908 19.02745, 100.559479 19.041651, 100.540177 19.04445, 100.547851 18.995211, 100.523469 18.99827, 100.506667 18.987841, 100.504577 19.004841, 100.516739 19.02167, 100.492942 19.036261, 100.495116 19.050581, 100.461059 19.052142, 100.450149 19.029029, 100.38626 19.037781, 100.36921 19.033492, 100.348748 19.041001, 100.34037 19.06279, 100.31633 19.06852, 100.310219 19.051549, 100.2946 19.04809, 100.273179 19.01973, 100.251999 19.011981, 100.249679 19.025859, 100.23571 19.021339, 100.222963 19.02938, 100.144303 19.004989, 100.113006 19.022992, 100.126639 19.056552, 100.108712 19.075049, 100.113967 19.14441, 100.116768 19.155211, 100.128066 19.154252, 100.13971 19.192671, 100.19265 19.22965, 100.214708 19.225602, 100.227464 19.263901, 100.267242 19.25723, 100.26236 19.2854, 100.22931 19.331021, 100.237061 19.34347, 100.252129 19.349002, 100.277764 19.331031, 100.28643 19.34099, 100.311692 19.337971, 100.315621 19.36272, 100.335664 19.36986, 100.348137 19.35621, 100.354881 19.36058, 100.359886 19.390769, 100.382598 19.375971, 100.396423 19.39527, 100.423371 19.400159, 100.449219 19.391491, 100.524086 19.40515)))",80,,ปง,5606,3
"MULTIPOLYGON (((99.882157 19.44728, 99.90181 19.423851, 99.916259 19.430909, 99.923318 19.40482, 99.899512 19.391412, 99.899713 19.378521, 99.891936 19.37998, 99.892037 19.350111, 99.870209 19.35433, 99.865562 19.32727, 99.842162 19.318042, 99.831459 19.3268, 99.824898 19.318229, 99.828766 19.30931, 99.821807 19.30991, 99.817108 19.29634, 99.77761 19.288361, 99.742539 19.314051, 99.706435 19.320521, 99.709909 19.338431, 99.694183 19.357781, 99.697868 19.37799, 99.684676 19.42037, 99.716012 19.417841, 99.788131 19.448629, 99.865601 19.443991, 99.877701 19.45378, 99.882157 19.44728)))",80,,แม่ใจ,5607,3
"MULTIPOLYGON (((100.420509 19.7271, 100.43917 19.71767, 100.444123 19.705761, 100.429947 19.67127, 100.443352 19.662771, 100.444847 19.63328, 100.487579 19.59655, 100.489449 19.565811, 100.482399 19.556932, 100.445609 19.568491, 100.389809 19.54944, 100.368317 19.56528, 100.346619 19.546851, 100.322563 19.539601, 100.29708 19.55295, 100.287635 19.582011, 100.231507 19.599351, 100.228492 19.606799, 100.239067 19.607209, 100.257728 19.644122, 100.318527 19.646761, 100.33606 19.6822, 100.360581 19.68715, 100.408562 19.73394, 100.420509 19.7271)))",80,,,5608,3
"MULTIPOLYGON (((100.004341 19.428931, 100.009797 19.419349, 100.004172 19.405549, 100.028108 19.385892, 100.014123 19.387421, 100.004403 19.37923, 99.999391 19.358749, 100.003951 19.343561, 100.011071 19.346782, 100.01245 19.314621, 100.027169 19.30062, 100.013031 19.26734, 100.01725 19.259821, 99.993989 19.216971, 99.975578 19.211629, 99.954772 19.191659, 99.954879 19.205129, 99.91558 19.25452, 99.929558 19.312271, 99.923318 19.40482, 99.950891 19.426829, 100.004341 19.428931)))",80,,,5609,3
"MULTIPOLYGON (((99.955392 20.126449, 99.971809 20.126109, 99.984177 20.10314, 100.012658 20.107892, 99.999612 20.077281, 99.980232 20.079232, 99.974555 20.05903, 99.961135 20.058661, 99.976463 20.05178, 99.961609 20.01979, 99.97747 20.01375, 99.984779 19.987752, 99.971893 19.980851, 99.97528 19.972589, 99.901108 19.92514, 99.891029 19.89439, 99.853599 19.889829, 99.842782 19.873011, 99.849189 19.864699, 99.863167 19.86794, 99.869722 19.85881, 99.879738 19.86314, 99.902619 19.837641, 99.9365 19.827012, 99.949172 19.79202, 99.983651 19.79658, 99.994919 19.791081, 100.005095 19.753361, 100.027069 19.730062, 100.009018 19.707769, 100.004081 19.660081, 99.989349 19.6501, 99.962211 19.648229, 99.961418 19.628699, 99.952591 19.620071, 99.888413 19.624189, 99.90168 19.67663, 99.916428 19.702571, 99.883782 19.731069, 99.886909 19.737929, 99.86682 19.749471, 99.857407 19.738841, 99.863892 19.724649, 99.839913 19.736441, 99.852722 19.767991, 99.835824 19.75745, 99.81791 19.757851, 99.78724 19.775421, 99.782531 19.81005, 99.754083 19.826259, 99.71727 19.825108, 99.695794 19.816072, 99.690392 19.797109, 99.683288 19.804161, 99.685447 19.821011, 99.634727 19.85213, 99.651139 19.829131, 99.617638 19.809079, 99.660729 19.779991, 99.628441 19.756532, 99.573502 19.784111, 99.580978 19.81361, 99.57492 19.82262, 99.58036 19.895429, 99.570931 19.91159, 99.557266 19.91095, 99.535188 19.933349, 99.530762 19.962989, 99.507378 19.974782, 99.513604 20.01997, 99.533111 20.03581, 99.555137 20.022641, 99.588761 20.014222, 99.600227 20.02247, 99.604537 20.016269, 99.595193 20.04084, 99.621323 20.096321, 99.677451 20.07082, 99.689118 20.082491, 99.699837 20.08225, 99.74537 20.0709, 99.755699 20.05936, 99.791673 20.056249, 99.813422 20.07868, 99.814209 20.095359, 99.846481 20.111361, 99.863472 20.113941, 99.876128 20.101631, 99.892807 20.11664, 99.917709 20.111949, 99.951018 20.133952, 99.955392 20.126449)))",80,,เมืองเชียงราย,5701,3
"MULTIPOLYGON (((99.9907 19.94425, 100.009232 19.937299, 100.034141 19.951432, 100.051758 19.942491, 100.093437 19.947459, 100.097603 19.9385, 100.0858 19.92756, 100.100762 19.903812, 100.085328 19.870219, 100.091912 19.84313, 100.074181 19.82143, 100.072929 19.796542, 100.055932 19.798041, 100.049539 19.757669, 100.027069 19.730062, 100.005095 19.753361, 100.005882 19.768641, 99.992622 19.793271, 99.951989 19.79052, 99.9365 19.827012, 99.902619 19.837641, 99.879738 19.86314, 99.869722 19.85881, 99.863167 19.86794, 99.849189 19.864699, 99.842782 19.873011, 99.853599 19.889829, 99.891029 19.89439, 99.901108 19.92514, 99.968406 19.970342, 99.9907 19.94425)))",80,,เวียงชัย,5702,3
"MULTIPOLYGON (((100.322082 20.396859, 100.332641 20.396419, 100.357338 20.37587, 100.361397 20.35331, 100.377128 20.34866, 100.383842 20.3137, 100.408127 20.279951, 100.414405 20.256191, 100.457802 20.224781, 100.455986 20.201521, 100.465333 20.196261, 100.465782 20.172781, 100.476929 20.16361, 100.46453 20.13792, 100.466026 20.116872, 100.418679 20.03356, 100.411971 19.99931, 100.391769 19.964108, 100.376845 19.95398, 100.318198 19.96858, 100.284798 19.966071, 100.24646 19.97516, 100.235894 19.99102, 100.216508 19.98855, 100.177628 20.022871, 100.202888 20.06821, 100.23075 20.082402, 100.227913 20.100781, 100.23674 20.104959, 100.245262 20.128972, 100.266259 20.13683, 100.278259 20.13116, 100.310158 20.171191, 100.304321 20.17863, 100.31411 20.20205, 100.299722 20.205049, 100.285591 20.234781, 100.307762 20.269319, 100.302299 20.280651, 100.324341 20.31905, 100.305046 20.33832, 100.250848 20.350461, 100.248657 20.36636, 100.251397 20.382909, 100.267921 20.397079, 100.322082 20.396859)))",80,,เชียงของ,5703,3
"MULTIPOLYGON (((100.348358 19.87063, 100.418 19.831711, 100.449341 19.827809, 100.43869 19.79829, 100.415932 19.777361, 100.40734 19.731231, 100.360581 19.68715, 100.335602 19.681801, 100.318527 19.646761, 100.285347 19.641829, 100.282409 19.650119, 100.26989 19.63981, 100.262588 19.646579, 100.238183 19.606321, 100.215911 19.607611, 100.184112 19.585729, 100.167807 19.58522, 100.170144 19.574631, 100.160767 19.56123, 100.085068 19.54991, 100.063781 19.52862, 100.06549 19.508172, 100.046448 19.5343, 100.02674 19.53688, 100.008462 19.57397, 99.996489 19.575121, 99.985709 19.564141, 99.953858 19.574151, 99.961021 19.606728, 99.952591 19.620071, 99.961418 19.628699, 99.95835 19.64273, 100.004081 19.660081, 100.009018 19.707769, 100.030098 19.73361, 100.045037 19.743, 100.068047 19.740199, 100.078185 19.731172, 100.07824 19.719181, 100.161528 19.70882, 100.169289 19.729102, 100.162698 19.74808, 100.174567 19.779701, 100.167488 19.796289, 100.171561 19.80724, 100.194314 19.78639, 100.186189 19.776082, 100.195702 19.77412, 100.190537 19.76957, 100.200538 19.75688, 100.257264 19.763079, 100.265266 19.778739, 100.303323 19.80541, 100.336051 19.863029, 100.348358 19.87063)))",80,,เทิง,5704,3
"MULTIPOLYGON (((99.844688 19.73274, 99.864808 19.7252, 99.857407 19.738841, 99.86682 19.749471, 99.886909 19.737929, 99.883782 19.731069, 99.916428 19.702571, 99.887704 19.624991, 99.926087 19.618842, 99.886756 19.601739, 99.910302 19.59149, 99.921738 19.57637, 99.907241 19.564649, 99.919509 19.52101, 99.916259 19.430909, 99.901283 19.42414, 99.879089 19.45373, 99.865601 19.443991, 99.788131 19.448629, 99.716012 19.417841, 99.684676 19.42037, 99.690659 19.380171, 99.678078 19.390302, 99.632751 19.381871, 99.607803 19.399731, 99.571121 19.41194, 99.570649 19.441222, 99.587968 19.460581, 99.586425 19.475931, 99.618577 19.510601, 99.628083 19.572731, 99.642631 19.581551, 99.648032 19.59663, 99.648919 19.604682, 99.625107 19.610589, 99.618629 19.61966, 99.623329 19.654791, 99.638337 19.669902, 99.644256 19.6944, 99.659982 19.69156, 99.661796 19.705449, 99.681344 19.708351, 99.680129 19.714349, 99.714599 19.710331, 99.730346 19.721631, 99.728752 19.734622, 99.742913 19.749261, 99.757119 19.73955, 99.756699 19.72802, 99.806161 19.734599, 99.824622 19.750531, 99.844688 19.73274)))",80,,พาน,5705,3
